SMILES,pIC50,mol,num_atoms,logP,Molecular_Weight,Num_Bonds,TPSA,NumHDoner,NumHAcceptor
Nc1ccc(Oc2ccccc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2990f20>,14,3.061100000000001,185.22600000000003,15,35.25,1,2
Nc1ccc(Sc2ccc(N)cc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2990f90>,15,3.0022,216.30900000000003,16,52.04,2,3
c1ccc(Sc2ccccc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991000>,13,3.8378000000000014,186.279,14,0.0,0,1
O=CNc1cccc(Cl)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991070>,10,1.9083,155.58399999999997,10,29.1,1,1
CCCCCCCCCc1cccc(O)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29910e0>,16,4.685300000000005,220.35600000000002,16,20.23,1,1
O=Cc1ccc(O)c(O)c1,0.12,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991150>,10,0.9103,138.12199999999999,10,57.53,2,3
O=C(O)C=Cc1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29911c0>,11,1.7844,148.161,11,37.3,1,1
CC(=O)OCc1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991230>,11,1.7496999999999998,150.177,11,26.3,0,2
N#CCc1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29912a0>,9,1.75268,117.15099999999995,9,23.79,0,1
NC(=O)Nc1ccc(Cl)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991310>,11,1.8306,170.599,11,55.120000000000005,2,1
CC(=O)Oc1ccc(C)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991380>,11,1.92032,150.177,11,26.3,0,2
CC(=O)Nc1ncc([N+](=O)[O-])s1,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a29913f0>,12,1.0096999999999998,187.18,12,85.13,1,5
N#CCc1ccc(Cl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991460>,10,2.40608,151.596,10,23.79,0,1
O=NN1CCN(N=O)CC1,0.9987391101948528,<rdkit.Chem.rdchem.Mol object at 0x7f59a29914d0>,10,-0.0331999999999998,144.134,10,65.34,0,4
C=CC(=O)OCC,0.18,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991540>,7,0.7354999999999999,100.11699999999999,6,26.3,0,2
Clc1ccc(Cl)nn1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29915b0>,8,1.7834,148.98,8,25.78,0,2
C=CC(=O)OCCCC,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991620>,9,1.5156999999999998,128.171,8,26.3,0,2
NCCO,0.9987391101948528,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991690>,4,-1.0626000000000002,61.083999999999996,3,46.25,2,2
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991700>,17,4.109600000000003,310.69100000000003,16,27.69,0,3
COP(=O)(OC)OC(C)=CC(=O)N(C)C,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991770>,15,1.3959,237.19199999999998,14,65.07000000000001,0,5
CCOC(C)=O,0.27,<rdkit.Chem.rdchem.Mol object at 0x7f59a29917e0>,6,0.5694,88.106,5,26.3,0,2
O=C(O)CC(=O)O,0.9987391101948528,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991850>,7,-0.4543,104.06099999999999,6,74.6,2,2
CCc1cccc(CC)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29918c0>,10,2.811400000000001,134.22199999999998,10,0.0,0,0
CCOC(=O)CC(C)=O,0.3,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991930>,9,0.5286,130.143,8,43.370000000000005,0,3
CNCCN(C)C,0.9987391101948528,<rdkit.Chem.rdchem.Mol object at 0x7f59a29919a0>,7,-0.2325999999999999,102.18099999999998,6,15.27,1,2
ClCCCCl,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991a10>,5,1.8541,112.98700000000001,4,0.0,0,0
CCCCCC(=O)O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991a80>,8,1.6513,116.15999999999998,7,37.3,1,1
C1CCOCC1,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991af0>,6,1.1869,86.134,6,9.23,0,1
CCCCCCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991b60>,7,2.976700000000002,100.205,6,0.0,0,0
CCCNCCC,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991bd0>,7,1.396,101.193,6,12.03,1,1
CCCCOCCCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991c40>,9,2.603200000000001,130.231,8,9.23,0,1
CCCCCCCCCCCC(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991cb0>,14,3.991900000000002,200.32199999999997,13,37.3,1,1
CCCCCCCCCO,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991d20>,10,2.7293000000000016,144.258,9,20.23,1,1
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991d90>,21,4.6182,490.63900000000024,25,17.07,0,1
CC12CCC(O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)CCC12O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991e00>,27,3.6043000000000034,374.5210000000002,31,66.76,2,4
O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991e70>,25,3.108600000000001,354.3830000000001,28,83.83000000000001,2,5
OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991ee0>,22,4.330500000000004,301.47400000000016,24,23.47,1,2
CC(C)C(O)C(C)(C)CO,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991f50>,10,1.0218,146.23,9,40.46,2,2
NC(=O)CI,0.9987391101948528,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991fc0>,5,-0.0932999999999998,184.964,4,43.09,1,1
CC(=O)NS(=O)(=O)c1ccc(N)cc1,0.81,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992030>,14,0.0935999999999998,214.246,14,89.26,2,4
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a29920a0>,17,1.2295199999999995,270.339,18,97.97,2,6
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992110>,17,1.4646,249.29500000000004,18,85.08,2,4
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992180>,23,4.515300000000004,316.48500000000007,26,37.3,1,2
O=C(O)C1C2CCC(O2)C1C(=O)O,0.9987391101948528,<rdkit.Chem.rdchem.Mol object at 0x7f59a29921f0>,13,-0.0508000000000002,186.163,14,83.83,2,3
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992260>,21,2.3843,281.27099999999996,23,84.6,1,4
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29922d0>,24,5.259800000000004,352.42500000000007,26,6.48,0,3
Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,0.9987391101948528,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992340>,20,-1.8409,285.235,22,139.54000000000002,4,8
CC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a29923b0>,25,1.0856,364.4230000000001,27,95.94000000000001,2,5
O=C(O)CNC(=O)c1ccccc1I,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992420>,14,1.1055999999999997,305.071,14,66.4,2,2
O=C(O)C1CCCN1,0.9987391101948528,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992490>,8,-0.177,115.13200000000002,8,49.33,2,2
O=C(O)c1ccccc1S,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992500>,10,1.6735,154.18999999999997,10,37.3,2,2
Oc1cccc2cccnc12,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992570>,11,1.9404,145.16099999999997,12,33.120000000000005,1,2
COc1cccc(C=O)c1O,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a29925e0>,11,1.2132999999999998,152.14899999999997,11,46.53,1,3
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC=NS2(=O)=O,0.32,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992650>,20,0.4953000000000004,329.281,21,118.69,2,5
c1ccc2[nH]c(-c3cscn3)nc2c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29926c0>,14,2.6864,201.254,16,41.57,1,3
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992730>,19,1.925,305.205,19,66.56,2,3
Sc1nc2ccccc2s1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29927a0>,10,2.585,167.25799999999998,11,12.89,1,3
OCC(O)C(O)CO,0.9987391101948528,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992810>,8,-2.3071999999999995,122.11999999999999,7,80.92,4,4
CCCCC(CC)C(=O)O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992880>,10,2.2874,144.214,9,37.3,1,1
COC(OC)OC,0.62,<rdkit.Chem.rdchem.Mol object at 0x7f59a29928f0>,7,0.2092,106.121,6,27.69,0,3
O=C(O)c1cc(O)c(O)c(O)c1,0.32,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992960>,12,0.5015999999999998,170.11999999999998,12,97.99000000000001,4,4
Nc1ccc(C(=O)O)cc1,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a29929d0>,10,0.967,137.138,10,63.32000000000001,2,2
COc1cccc(O)c1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992a40>,9,1.4007999999999998,124.13899999999997,9,29.46,1,2
CN(C)C(=O)Nc1ccc(Cl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992ab0>,13,2.4335000000000004,198.653,13,32.34,1,1
COc1ccc(O)cc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992b20>,9,1.4008,124.13899999999997,9,29.46,1,2
COc1ccc(OC)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992b90>,10,1.7038,138.166,10,18.46,0,2
COc1cccc(OC)c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992c00>,10,1.7038,138.166,10,18.46,0,2
CCCCCCCCCCCCOS(=O)(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992c70>,17,3.726700000000002,266.40299999999996,16,63.60000000000001,1,3
FC(F)(F)C(Cl)Br,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992ce0>,7,2.5085,197.381,6,0.0,0,0
C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992d50>,21,3.6366000000000014,283.415,24,23.47,1,2
COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,0.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992dc0>,19,0.8681999999999999,280.30899999999997,20,107.2,2,6
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992e30>,25,2.8108000000000017,346.4670000000001,28,74.6,2,4
CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992ea0>,26,3.517800000000003,353.33000000000004,28,110.65,1,6
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,0.26,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992f10>,26,0.5923000000000007,396.4460000000001,28,113.00999999999999,2,7
Nc1ccc2c(c1)Cc1ccccc1-2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992f80>,14,2.8400000000000016,181.23800000000003,16,26.02,1,1
CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,0.9987391101948528,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992ff0>,27,-0.8569999999999971,406.54500000000013,28,122.49000000000001,5,8
Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2993060>,21,1.5460999999999998,290.271,23,110.38000000000001,5,6
Nc1nc2nc[nH]c2c(=S)[nH]1,0.25,<rdkit.Chem.rdchem.Mol object at 0x7f59a29930d0>,11,0.59769,167.197,12,83.38,3,4
O=NN(CCCl)C(=O)NCCCl,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a2993140>,12,1.157,214.052,11,61.77,1,3
O=C(O)Cc1ccc(O)cc1,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a29931b0>,11,1.0193,152.149,11,57.53,2,2
CCOc1ccc(N)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2993220>,10,1.6675,137.182,10,35.25,1,2
CCCC(=O)O,0.13,<rdkit.Chem.rdchem.Mol object at 0x7f59a2993290>,6,0.8711,88.10599999999998,5,37.3,1,1
ClC=CCl,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2993300>,4,1.9352,96.94400000000002,3,0.0,0,0
O=c1cc[nH]c(=S)[nH]1,0.37,<rdkit.Chem.rdchem.Mol object at 0x7f59a2993370>,8,0.43249,128.156,8,48.65,2,2
NCCCO,0.9987391101948528,<rdkit.Chem.rdchem.Mol object at 0x7f59a29933e0>,5,-0.6724999999999999,75.11099999999999,4,46.25,2,2
